index_content,word,nature,content_type,index_word
719,烧热,v,pos,6
719,需,v,pos,7
719,半个,m,pos,8
719,小时,n,pos,9
719,加热,v,pos,10
719,设定,v,pos,11
719,温度,n,pos,12
719,自动,vn,pos,13
719,停,v,pos,14
719,满意,v,pos,15
719,信任,n,pos,16
719,品牌,n,pos,17
726,信赖,n,pos,0
726,货,n,pos,1
726,家电,j,pos,2
726,东西,ns,pos,3
733,生活,vn,pos,0
733,不错,a,pos,1
733,满意,v,pos,2
737,好评,v,pos,0
737,发到,v,pos,1
737,江西,ns,pos,2
737,小镇,nr,pos,3
737,门牌号,n,pos,4
737,快递,v,pos,5
737,人员,n,pos,6
737,电话,n,pos,7
737,妈,n,pos,8
737,找到,v,pos,9
737,我家,r,pos,10
737,送货上门,l,pos,11
737,网购,n,pos,12
737,多年,m,pos,13
737,第一次,m,pos,14
737,送货上门,l,pos,15
737,感动,v,pos,16
737,售后,n,pos,17
737,安装,v,pos,18
737,服务态度,n,pos,19
740,款,m,pos,0
740,最终,d,pos,1
740,选择,v,pos,2
740,机器,n,pos,3
740,外型,b,pos,4
740,高端,n,pos,5
740,大气,n,pos,6
740,上档次,b,pos,7
740,远程,n,pos,8
740,遥控,vn,pos,9
740,触屏,n,pos,10
740,效果,n,pos,11
740,操作,v,pos,12
740,简便,a,pos,13
740,加热,v,pos,14
740,速度,n,pos,15
740,保温,n,pos,16
740,效果,n,pos,17
740,不错,a,pos,18
740,机型,n,pos,19
740,增容,v,pos,20
740,变容,v,pos,21
740,预约,v,pos,22
740,水温,n,pos,23
740,显示,v,pos,24
740,防电,j,pos,25
740,墙,n,pos,26
740,加热,v,pos,27
740,倒计时,n,pos,28
740,显示,v,pos,29
740,热水,n,pos,30
740,剩余,v,pos,31
740,量,n,pos,32
740,显示,v,pos,33
740,实用功能,n,pos,34
740,真心,d,pos,35
740,家人,n,pos,36
740,喜欢,v,pos,37
751,不错,a,pos,0
751,购物,n,pos,1
751,体验,n,pos,2
751,值得,v,pos,3
751,入手,v,pos,4
753,东西,ns,pos,0
753,不错,a,pos,1
753,质量,n,pos,2
753,过硬,a,pos,3
753,值得,v,pos,4
753,购买,v,pos,5
753,赞,v,pos,6
754,态度,n,pos,0
754,特别,d,pos,1
754,干,v,pos,2
754,漂亮,a,pos,3
754,满意,v,pos,4
754,谢谢,nr,pos,5
756,物流,n,pos,0
756,很快,d,pos,1
756,商品质量,n,pos,2
756,配送,v,pos,3
756,员,zg,pos,4
756,服务态度,n,pos,5
756,服务周到,i,pos,6
758,东西,ns,pos,0
758,完好,a,pos,1
758,性能,n,pos,2
758,配送,v,pos,3
758,服务,vn,pos,4
758,超好,v,pos,5
764,宝贝,nr,pos,0
764,没的说,l,pos,1
764,好几个,m,pos,2
764,实体店,n,pos,3
764,便宜,a,pos,4
764,物有所值,l,pos,5
764,值得,v,pos,6
764,购买,v,pos,7
764,下次,t,pos,8
765,东西,ns,pos,0
765,不错,a,pos,1
765,质量,n,pos,2
765,过硬,a,pos,3
765,值得,v,pos,4
765,购买,v,pos,5
765,赞,v,pos,6
766,上买,v,pos,0
766,电,n,pos,1
766,服务周到,i,pos,2
766,不错,a,pos,3
766,自营,vn,pos,4
766,八年,t,pos,5
766,包修,v,pos,6
766,送货,v,pos,7
766,上楼,ns,pos,8
766,安装,v,pos,9
766,完美,a,pos,10
766,售后,n,pos,11
766,很好,a,pos,12
766,提前,v,pos,13
766,预约,v,pos,14
766,打电话,l,pos,15
766,买到,v,pos,16
766,安上,v,pos,17
766,一点儿,m,pos,18
766,耽误,v,pos,19
766,事儿,n,pos,20
766,真的,d,pos,21
766,感谢,v,pos,22
766,好评,v,pos,23
775,产品,n,pos,0
775,收到,v,pos,1
775,安装,v,pos,2
775,描述,v,pos,3
775,值得,v,pos,4
775,信赖,n,pos,5
775,品牌,n,pos,6
775,价格,n,pos,7
775,实惠,vn,pos,8
775,质量,n,pos,9
775,保障,v,pos,10
779,销量,n,pos,0
779,这款,r,pos,1
779,安装,v,pos,2
779,感觉,n,pos,3
779,不错,a,pos,4
779,物美价廉,l,pos,5
780,很好,d,pos,0
780,信赖,n,pos,1
780,国货,n,pos,2
780,精品,n,pos,3
780,好评,v,pos,4
786,喜欢,v,pos,0
786,热水,n,pos,1
786,挺快,v,pos,2
786,物流,n,pos,3
786,很快,d,pos,4
786,服务,vn,pos,5
786,不错,a,pos,6
786,真心话,l,pos,7
788,安装,v,pos,0
788,人员,n,pos,1
788,服务态度,n,pos,2
788,超好,v,pos,3
788,安装,v,pos,4
788,帮,v,pos,5
788,弄脏,n,pos,6
788,打扫,v,pos,7
788,安,v,pos,8
788,三个,m,pos,9
788,小时,n,pos,10
788,水,n,pos,11
788,走,v,pos,12
788,完善,v,pos,13
788,真的,d,pos,14
788,感激,v,pos,15
788,大大的,nz,pos,16
788,赞,v,pos,17
791,不错,a,pos,0
791,很漂亮,n,pos,1
791,喜欢,v,pos,2
791,送货,v,pos,3
791,速度,n,pos,4
791,风,n,pos,5
791,送货,v,pos,6
791,师傅,nr,pos,7
791,服务周到,i,pos,8
791,态度,n,pos,9
792,家电,j,pos,0
792,正品,n,pos,1
792,实惠,vn,pos,2
792,划算,v,pos,3
792,值得,v,pos,4
792,购买,v,pos,5
793,习惯性,n,pos,0
793,好评,v,pos,1
793,在家,r,pos,2
793,评价,n,pos,3
796,不错,a,pos,0
796,特价,n,pos,1
796,替换,v,pos,2
796,旧,a,pos,3
796,品牌,n,pos,4
796,值得,v,pos,5
796,信赖,n,pos,6
797,商城,ns,pos,0
797,满意,v,pos,1
797,大赞,nr,pos,2
799,东西,ns,pos,0
799,不错,a,pos,1
799,配送,v,pos,2
799,速度,n,pos,3
799,很快,d,pos,4
799,安装,v,pos,5
799,师傅,nr,pos,6
799,不错,a,pos,7
801,物流,n,pos,0
801,挺快,v,pos,1
801,收到,v,pos,2
801,送货,v,pos,3
801,速度,n,pos,4
801,下午,t,pos,5
801,安装,v,pos,6
801,质量,n,pos,7
801,不错,a,pos,8
801,一台,m,pos,9
801,台,q,pos,10
801,等用,v,pos,11
801,追加,v,pos,12
801,评价,n,pos,13
801,安装,v,pos,14
801,师傅,nr,pos,15
801,安装,v,pos,16
801,速度,n,pos,17
801,挺快,v,pos,18
801,拆机,n,pos,19
801,费要,a,pos,20
801,收,n,pos,21
801,费用,n,pos,22
801,花,v,pos,23
802,自营,vn,pos,0
802,品质,n,pos,1
802,保证,v,pos,2
802,物美价廉,l,pos,3
803,样子,n,pos,0
803,简约,d,pos,1
803,大方,n,pos,2
803,加热,v,pos,3
803,速度,n,pos,4
803,很快,d,pos,5
804,开心,v,pos,0
804,购物,n,pos,1
804,高端,n,pos,2
804,大气,n,pos,3
804,上档次,b,pos,4
804,值得,v,pos,5
804,拥有,v,pos,6
806,售后服务,l,pos,0
806,支持,v,pos,1
806,店家,n,pos,2
807,信任,n,pos,0
807,速度,n,pos,1
807,很快,d,pos,2
807,小哥,n,pos,3
807,很棒,a,pos,4
807,希望,v,pos,5
807,做好,v,pos,6
807,好好,d,pos,7
807,好好,d,pos,8
807,好好,d,pos,9
810,力,n,pos,0
810,快递,v,pos,1
810,小哥,n,pos,2
810,搬,v,pos,3
810,楼,n,pos,4
810,辛苦,a,pos,5
814,满意,v,pos,0
814,服务,vn,pos,1
814,送货,v,pos,2
814,服务,vn,pos,3
815,装完,v,pos,0
815,试,v,pos,1
815,不错,a,pos,2
815,温度,n,pos,3
815,随心所欲,i,pos,4
815,燃气,n,pos,5
815,试试,vn,pos,6
815,电,n,pos,7
815,期待,v,pos,8
815,安装,v,pos,9
815,师傅,nr,pos,10
815,态度,n,pos,11
815,安装,v,pos,12
815,专业,n,pos,13
815,走,v,pos,14
815,整齐,d,pos,15
815,免费,vn,pos,16
815,帮,v,pos,17
815,装,v,pos,18
815,混水,n,pos,19
815,器,n,pos,20
815,赞,v,pos,21
816,物流,n,pos,0
816,好评,v,pos,1
818,没想到,l,pos,0
818,快递,v,pos,1
818,头天,t,pos,2
818,晚上,t,pos,3
818,下单,n,pos,4
818,第二天,m,pos,5
818,乡镇,n,pos,6
818,领先,n,pos,7
818,大件,n,pos,8
818,放心,v,pos,9
818,安装,v,pos,10
818,很快,d,pos,11
822,商品,n,pos,0
822,师傅,nr,pos,1
822,配送,v,pos,2
822,安装,v,pos,3
822,满意,v,pos,4
823,很好,a,pos,0
823,空调,n,pos,1
823,品牌,n,pos,2
823,值得,v,pos,3
823,信赖,n,pos,4
823,送货,v,pos,5
823,值得,v,pos,6
823,推荐,v,pos,7
823,购买,v,pos,8
828,几天,m,pos,0
828,评价,n,pos,1
828,不错,a,pos,2
828,保温,n,pos,3
828,效果,n,pos,4
828,喜欢,v,pos,5
828,安装,v,pos,6
828,师傅,nr,pos,7
828,热情,n,pos,8
830,物流,n,pos,0
830,很快,d,pos,1
830,服务,vn,pos,2
830,家电,j,pos,3
830,家电,j,pos,4
835,好评,v,pos,0
835,商城,ns,pos,1
835,东西,ns,pos,2
837,信赖,n,pos,0
837,质量,n,pos,1
837,推荐,v,pos,2
837,下次,t,pos,3
837,购买,v,pos,4
838,安好,a,pos,0
838,没用,v,pos,1
838,物流,n,pos,2
838,很快,d,pos,3
838,态度,n,pos,4
838,安装,v,pos,5
838,师傅,nr,pos,6
838,干,v,pos,7
838,还给,v,pos,8
838,讲解,v,pos,9
838,功能,n,pos,10
838,好评,v,pos,11
843,送货,v,pos,0
843,速度,n,pos,1
843,安装,v,pos,2
843,师傅,nr,pos,3
843,态度,n,pos,4
843,好评,v,pos,5
845,老妈,n,pos,0
845,打电话,l,pos,1
845,回家,n,pos,2
845,老妈,n,pos,3
845,产品,n,pos,4
845,不错,a,pos,5
845,上门,ns,pos,6
845,安装,v,pos,7
845,不用,v,pos,8
845,辛苦,a,pos,9
845,安装,v,pos,10
848,物美价廉,l,pos,0
848,东西,ns,pos,1
848,值得,v,pos,2
848,推荐,v,pos,3
849,值得,v,pos,0
849,信赖,n,pos,1
865,安装,v,pos,0
865,满意,v,pos,1
865,服务态度,n,pos,2
867,货真价实,l,pos,0
867,东西,ns,pos,1
867,不错,a,pos,2
867,值得,v,pos,3
867,购买,v,pos,4
867,支持,v,pos,5
874,速度,n,pos,0
874,很快,d,pos,1
874,昨天,t,pos,2
874,下单,n,pos,3
874,收到,v,pos,4
874,点,m,pos,5
874,赞,v,pos,6
875,品牌,n,pos,0
875,值得,v,pos,1
875,信赖,n,pos,2
875,安装,v,pos,3
875,师傅,nr,pos,4
875,服务态度,n,pos,5
875,安装,v,pos,6
875,满意,v,pos,7
878,下单,n,pos,0
878,无货,n,pos,1
878,外地,n,pos,2
878,调货,vn,pos,3
878,昨天中午,t,pos,4
878,送到,v,pos,5
878,签收,v,pos,6
878,昨晚,t,pos,7
878,安装,v,pos,8
878,师傅,nr,pos,9
878,打电话,l,pos,10
878,预约,v,pos,11
878,安装,v,pos,12
878,上午,t,pos,13
878,九点,m,pos,14
878,周师傅,nr,pos,15
878,上门,ns,pos,16
878,先,d,pos,17
878,卸掉,v,pos,18
878,旧,a,pos,19
878,还好,v,pos,20
878,打孔,v,pos,21
878,找,v,pos,22
878,物业,n,pos,23
878,换,v,pos,24
878,插座,n,pos,25
878,通电,j,pos,26
878,加热,v,pos,27
878,加热,v,pos,28
878,很好,a,pos,29
878,安装,v,pos,30
878,专业,n,pos,31
879,满意,v,pos,0
879,购物,n,pos,1
879,物美价廉,l,pos,2
879,值得,v,pos,3
879,选择,v,pos,4
882,总体,n,pos,0
882,不错,a,pos,1
882,自营,vn,pos,2
882,销售,vn,pos,3
882,实体店,n,pos,4
882,便宜,a,pos,5
882,到货,v,pos,6
882,售后,n,pos,7
882,电话,n,pos,8
882,售后,n,pos,9
882,负责,v,pos,10
882,很快,d,pos,11
882,售后,n,pos,12
882,当天,t,pos,13
882,找到,v,pos,14
882,安装,v,pos,15
882,人员,n,pos,16
882,安装,v,pos,17
882,配件,n,pos,18
882,花钱,n,pos,19
882,整合,v,pos,20
882,过程,n,pos,21
882,比较满意,l,pos,22
882,售后,n,pos,23
882,点,m,pos,24
882,赞,v,pos,25
886,物流,n,pos,0
886,师傅,nr,pos,1
886,安装,v,pos,2
886,特别,d,pos,3
886,效率,n,pos,4
886,原先,d,pos,5
886,坏,a,pos,6
886,特别,d,pos,7
886,影响,vn,pos,8
886,家庭,n,pos,9
886,还好,v,pos,10
886,送货,v,pos,11
886,速度,n,pos,12
886,提前,v,pos,13
886,预约,v,pos,14
886,行,v,pos,15
886,出点,n,pos,16
886,材料费,n,pos,17
886,接受,v,pos,18
886,一段时间,l,pos,19
886,热水,n,pos,20
886,速度,n,pos,21
886,特别,d,pos,22
886,完美,a,pos,23
896,物流,n,pos,0
896,很快,d,pos,1
896,第二天,m,pos,2
896,售后,n,pos,3
896,安装,v,pos,4
902,正品,n,pos,0
902,服务,vn,pos,1
902,物流,n,pos,2
902,很快,d,pos,3
902,点,m,pos,4
902,赞,v,pos,5
905,送货,v,pos,0
905,很快,d,pos,1
905,第二天,m,pos,2
905,送过来,l,pos,3
905,样子,n,pos,4
905,不错,a,pos,5
905,美观,nz,pos,6
905,好不好,l,pos,7
905,试试,vn,pos,8
905,送货,v,pos,9
905,师傅,nr,pos,10
905,服务,vn,pos,11
910,送货,v,pos,0
910,速度,n,pos,1
910,很快,d,pos,2
910,商品质量,n,pos,3
910,服务态度,n,pos,4
910,赞,v,pos,5
915,物流,n,pos,0
915,满意,v,pos,1
915,产品,n,pos,2
915,售后服务,l,pos,3
915,满意,v,pos,4
918,家电,j,pos,0
918,样样,n,pos,1
918,正品,n,pos,2
918,货品,n,pos,3
918,喜欢,v,pos,4
918,家电,j,pos,5
918,服务,vn,pos,6
921,送货,v,pos,0
921,速度,n,pos,1
921,很快,d,pos,2
921,安装,v,pos,3
921,师傅,nr,pos,4
921,专业,n,pos,5
921,热心,n,pos,6
921,操作,v,pos,7
921,简单,a,pos,8
922,很好,d,pos,0
922,燃气,n,pos,1
922,好用,v,pos,2
922,冬天,t,pos,3
922,热水,n,pos,4
922,很快,d,pos,5
922,噪音,n,pos,6
931,不错,a,pos,0
931,安装,v,pos,1
931,材料费,n,pos,2
931,关键,n,pos,3
931,喷淋,z,pos,4
931,头,n,pos,5
931,仔细,ad,pos,6
931,还好,v,pos,7
933,好评,v,pos,0
933,不错,a,pos,1
933,东西,ns,pos,2
933,信任,n,pos,3
933,物流,n,pos,4
933,服务,vn,pos,5
935,货,n,pos,0
935,很快,d,pos,1
935,收到,v,pos,2
935,满意,v,pos,3
935,外观,n,pos,4
935,漂亮,a,pos,5
935,耐看,a,pos,6
935,价格比,n,pos,7
935,外面,f,pos,8
935,便宜,a,pos,9
935,值得,v,pos,10
936,昨天,t,pos,0
936,购买,v,pos,1
936,安装,v,pos,2
936,无敌,v,pos,3
936,物流,n,pos,4
936,无敌,v,pos,5
936,速度,n,pos,6
936,大大的,nz,pos,7
936,好评,v,pos,8
940,快递,v,pos,0
940,力,n,pos,1
940,六楼,ns,pos,2
940,电梯,n,pos,3
940,扛上来,l,pos,4
940,哥哥,ns,pos,5
940,大大的,nz,pos,6
940,赞,v,pos,7
940,安装,v,pos,8
940,挺快,v,pos,9
940,第二天,m,pos,10
940,安装,v,pos,11
940,天气,n,pos,12
940,广东,ns,pos,13
940,三个,m,pos,14
940,洗,v,pos,15
940,够用,v,pos,16
940,品牌,n,pos,17
940,值得,v,pos,18
940,信赖,n,pos,19
941,昨天,t,pos,0
941,下单,n,pos,1
941,收到,v,pos,2
941,感谢,v,pos,3
943,品牌,n,pos,0
943,值得,v,pos,1
943,信赖,n,pos,2
943,装,v,pos,3
943,不错,a,pos,4
943,热水,n,pos,5
943,足,a,pos,6
951,第一,m,pos,0
951,快递,v,pos,1
951,力,n,pos,2
951,外形,n,pos,3
951,美观,nz,pos,4
951,第三,m,pos,5
951,品牌,n,pos,6
951,保障,v,pos,7
951,第四,m,pos,8
951,热,a,pos,9
951,很快,d,pos,10
951,五六十,m,pos,11
951,升够,v,pos,12
951,家人,n,pos,13
951,颜值,n,pos,14
951,打动,v,pos,15
951,好看,v,pos,16
951,安装,v,pos,17
951,师傅,nr,pos,18
951,热情,n,pos,19
951,总体,n,pos,20
951,满意,v,pos,21
954,外观,n,pos,0
954,漂亮,a,pos,1
954,精致,a,pos,2
954,实用,v,pos,3
954,价格,n,pos,4
954,实惠,vn,pos,5
954,品牌,n,pos,6
954,值得,v,pos,7
954,信赖,n,pos,8
954,朋友,n,pos,9
954,下单,n,pos,10
954,台,q,pos,11
954,朋友,n,pos,12
954,介绍,v,pos,13
954,下单,n,pos,14
954,大小,b,pos,15
954,适合,v,pos,16
954,保修,v,pos,17
954,八年,t,pos,18
954,放心,v,pos,19
954,实用,v,pos,20
959,回头客,n,pos,0
959,质量,n,pos,1
959,值得,v,pos,2
959,信赖,n,pos,3
962,物流,n,pos,0
962,服务态度,n,pos,1
962,品质,n,pos,2
962,值得,v,pos,3
962,信赖,n,pos,4
962,电器,n,pos,5
962,首选,v,pos,6
967,东西,ns,pos,0
967,很好,d,pos,1
967,很好,a,pos,2
967,价格便宜,n,pos,3
967,支持,v,pos,4
968,不错,a,pos,0
968,实用,v,pos,1
968,喜欢,v,pos,2
968,购物,n,pos,3
968,放心,v,pos,4
968,支持,v,pos,5
971,外观,n,pos,0
971,漂亮,a,pos,1
971,精致,a,pos,2
971,实用,v,pos,3
971,大小,b,pos,4
971,适合,v,pos,5
971,电源线,n,pos,6
971,足够,v,pos,7
971,长,a,pos,8
971,品牌,n,pos,9
971,信赖,n,pos,10
971,帮,v,pos,11
971,朋友,n,pos,12
971,朋友,n,pos,13
971,介绍,v,pos,14
971,下单,n,pos,15
971,省,n,pos,16
971,电,n,pos,17
971,般,u,pos,18
971,电流,n,pos,19
971,插座,n,pos,20
971,适合,v,pos,21
971,长期,d,pos,22
974,品牌,n,pos,0
974,保证,v,pos,1
974,质量,n,pos,2
974,保证,v,pos,3
974,信赖,n,pos,4
977,产品,n,pos,0
977,满意,v,pos,1
977,购物,n,pos,2
977,体验,n,pos,3
977,下次,t,pos,4
978,产品,n,pos,0
978,满意,v,pos,1
978,购物,n,pos,2
978,体验,n,pos,3
978,下次,t,pos,4
980,坏,a,pos,0
980,换,v,pos,1
980,一台,m,pos,2
980,新,a,pos,3
980,前天,t,pos,4
980,购买,v,pos,5
980,中午,t,pos,6
980,下午,t,pos,7
980,安装,v,pos,8
980,到位,v,pos,9
980,挺不错,i,pos,10
980,值得,v,pos,11
980,信赖,n,pos,12
980,品牌,n,pos,13
985,产品,n,pos,0
985,不错,a,pos,1
985,安装,v,pos,2
985,师傅,nr,pos,3
985,到位,v,pos,4
985,客气,n,pos,5
985,物流,n,pos,6
985,喜欢,v,pos,7
985,自营,vn,pos,8
985,产品,n,pos,9
985,售后服务,l,pos,10
985,到位,v,pos,11
985,电话,n,pos,12
985,回访,v,pos,13
991,到货,v,pos,0
991,速度,n,pos,1
991,加热,v,pos,2
991,效果,n,pos,3
991,款式,n,pos,4
991,大气,n,pos,5
991,满意,v,pos,6
991,网购,n,pos,7
997,图片,n,pos,0
997,描述,v,pos,1
997,试用,vn,pos,2
997,水热,n,pos,3
997,挺快,v,pos,4
999,超级,b,pos,0
999,好用,v,pos,1
999,一款,m,pos,2
999,品牌,n,pos,3
999,信,n,pos,4
999,第一天,m,pos,5
999,第二天,m,pos,6
999,售后,n,pos,7
999,安装,v,pos,8
999,满意,v,pos,9
999,购物,n,pos,10
999,热水,n,pos,11
999,特别,d,pos,12
1001,不错,a,neg,0
1001,品牌,n,neg,1
1001,服务态度,n,neg,2
1001,品牌,n,neg,3
1001,放心,v,neg,4
1001,售后,n,neg,5
1001,完美,a,neg,6
1001,家里,s,neg,7
1001,好几样,m,neg,8
1001,产品,n,neg,9
1001,追评,v,neg,10
1018,速度,n,neg,0
1018,很快,d,neg,1
1018,便宜,a,neg,2
1025,品质,n,neg,0
1025,质量,n,neg,1
1025,图,n,neg,2
1025,错觉,n,neg,3
1025,买花,n,neg,4
1025,安装,v,neg,5
1025,花,v,neg,6
1025,忍,v,neg,7
1025,花,v,neg,8
1025,洒,v,neg,9
1025,用过,v,neg,10
1025,两次,m,neg,11
1025,掉,v,neg,12
1025,地上,s,neg,13
1025,成,v,neg,14
1025,图片,n,neg,15
1025,样子,n,neg,16
1025,请问,v,neg,17
1025,玻璃,n,neg,18
1025,做,v,neg,19
1025,品质,n,neg,20
1025,一次性,d,neg,21
1025,语,n,neg,22
1025,信赖,n,neg,23
1025,小伙伴,n,neg,24
1025,实体店,n,neg,25
1025,不靠,v,neg,26
1025,谱,v,neg,27
1031,送货,v,neg,0
1031,确实,ad,neg,1
1031,很快,d,neg,2
1031,物流,n,neg,3
1031,点,m,neg,4
1031,赞,v,neg,5
1031,送过来,l,neg,6
1031,筒子,n,neg,7
1031,配件,n,neg,8
1031,人无语,i,neg,9
1031,本来,t,neg,10
1031,家里,s,neg,11
1031,老人,n,neg,12
1031,老人家,n,neg,13
1031,四处,m,neg,14
1031,配件,n,neg,15
1031,安装,v,neg,16
1031,安装,v,neg,17
1031,结束,v,neg,18
1031,后才,t,neg,19
1031,告诉,v,neg,20
1031,老人,n,neg,21
1031,管子,n,neg,22
1031,米,m,neg,23
1031,收费,n,neg,24
1031,总共,b,neg,25
1031,块,q,neg,26
1031,配件,n,neg,27
1031,安装费,n,neg,28
1031,花,v,neg,29
1031,坑,n,neg,30
1031,字,n,neg,31
1031,星,n,neg,32
1058,送货,v,neg,0
1058,送到,v,neg,1
1058,电梯,n,neg,2
1058,门口,s,neg,3
1058,沉叫,v,neg,4
1058,抬回去,l,neg,5
1058,家电,j,neg,6
1058,东西,ns,neg,7
1058,送到,v,neg,8
1058,门口,s,neg,9
1058,服务,vn,neg,10
1058,满意,v,neg,11
1060,满意,v,neg,0
1060,机身,n,neg,1
1060,单独,d,neg,2
1060,购买,v,neg,3
1060,客服,n,neg,4
1060,提前,v,neg,5
1060,最差,a,neg,6
1060,购物,n,neg,7
1060,体验,n,neg,8
1069,东西,ns,neg,0
1069,不错,a,neg,1
1069,加热,v,neg,2
1069,很快,d,neg,3
1069,扣,v,neg,4
1069,四颗星,n,neg,5
1069,是因为,c,neg,6
1069,安装,v,neg,7
1069,人员,n,neg,8
1069,需,v,neg,9
1069,整顿,m,neg,10
1069,肃,nr,neg,11
1069,风,n,neg,12
1069,符合,v,neg,13
1069,安装,v,neg,14
1069,规范,n,neg,15
1069,符合,v,neg,16
1069,说不清楚,l,neg,17
1069,块钱,n,neg,18
1069,帮,v,neg,19
1069,安装,v,neg,20
1069,符合,v,neg,21
1069,安装,v,neg,22
1069,符合,v,neg,23
1069,给点钱,v,neg,24
1069,符合,v,neg,25
1069,安装,v,neg,26
1069,规范,n,neg,27
1069,语,ng,neg,28
1069,找,v,neg,29
1069,安装,v,neg,30
1069,素质,n,neg,31
1069,安装,v,neg,32
1069,人员,n,neg,33
1069,丢脸,v,neg,34
1069,家,q,neg,35
1088,师傅,nr,neg,0
1088,安装,v,neg,1
1088,满意,v,neg,2
1088,购物,n,neg,3
1088,明明,t,neg,4
1088,安装,v,neg,5
1088,用到,v,neg,6
1088,支架,n,neg,7
1088,产品,n,neg,8
1088,误导,n,neg,9
1088,购买,v,neg,10
1088,售后,n,neg,11
1088,支架,n,neg,12
1088,嫌疑,v,neg,13
1088,售后,n,neg,14
1088,安装,v,neg,15
1088,限价,v,neg,16
1088,原则,n,neg,17
1088,必须品,n,neg,18
1088,排除,v,neg,19
1088,在外,v,neg,20
1088,不合理,n,neg,21
1088,安装,v,neg,22
1088,收费,n,neg,23
1088,超出,v,neg,24
1088,预期,vn,neg,25
1088,太,d,neg,26
1096,真,d,neg,0
1096,黑,a,neg,1
1096,免费,vn,neg,2
1096,安装,v,neg,3
1096,材料费,n,neg,4
1096,以直,d,neg,5
1096,信赖,n,neg,6
1096,太,d,neg,7
1096,失望,v,neg,8
1107,售后服务,l,neg,0
1107,收费,n,neg,1
1107,安装,v,neg,2
1107,进屋,v,neg,3
1107,我一,r,neg,4
1107,跳,v,neg,5
1107,好像,v,neg,6
1107,垃圾场,n,neg,7
1107,工人,n,neg,8
1107,甩,v,neg,9
1107,甩,v,neg,10
1107,腿,n,neg,11
1107,走,v,neg,12
1107,家里,s,neg,13
1107,卫生,an,neg,14
1107,打扫,v,neg,15
1107,整,m,neg,16
1107,马桶,n,neg,17
1107,透视,v,neg,18
1107,水泥,n,neg,19
1107,灰,n,neg,20
1107,满意,v,neg,21
1111,安装,v,neg,0
1111,效果,n,neg,1
1111,满意,v,neg,2
1111,换,v,neg,3
1111,换,nz,neg,4
1111,谁家,r,neg,5
1111,新,a,neg,6
1111,东西,ns,neg,7
1111,安装,v,neg,8
1111,效果,n,neg,9
1111,露,v,neg,10
1111,螺丝,n,neg,11
1111,堵头,v,neg,12
1111,网上,s,neg,13
1111,东西,ns,neg,14
1111,生气,n,neg,15
1111,言语,nr,neg,16
1113,安装,v,neg,0
1113,在家,r,neg,1
1113,忽悠,z,neg,2
1113,老人,n,neg,3
1113,好多,m,neg,4
1113,材料,n,neg,5
1113,花,n,neg,6
1113,含,v,neg,7
1113,花,v,neg,8
1113,洒,v,neg,9
1113,不可思议,i,neg,10
1113,一笔,m,neg,11
1113,钱,n,neg,12
1113,早,a,neg,13
1113,别家,r,neg,14
1113,还好,v,neg,15
1113,送,v,neg,16
1113,东西,ns,neg,17
1113,满意,v,neg,18
1140,收到,v,neg,0
1140,客服,n,neg,1
1140,寻宝记,nr,neg,2
1140,活动,vn,neg,3
1140,随机,d,neg,4
1140,发货,n,neg,5
1140,活动,vn,neg,6
1140,提示,v,neg,7
1140,没收,v,neg,8
1140,礼品,n,neg,9
1140,满意,v,neg,10
1140,购物,n,neg,11
1140,回不来,v,neg,12
1153,一个月,m,neg,0
1153,时间,n,neg,1
1153,坏,a,neg,2
1153,不想,v,neg,3
1153,伤害,a,neg,4
1153,品牌,n,neg,5
1153,质检,j,neg,6
1153,换,v,neg,7
1153,机器,n,neg,8
1153,难,a,neg,9
1153,流程,n,neg,10
1153,年,m,neg,11
1153,十五,m,neg,12
1153,过年,t,neg,13
1153,烧水,n,neg,14
1153,洗澡,v,neg,15
1153,半个,m,neg,16
1153,月,m,neg,17
1153,花钱买,ns,neg,18
1153,难受,v,neg,19
1153,客服,n,neg,20
1153,电话,n,neg,21
1153,不通,a,neg,22
1153,心塞,n,neg,23
1153,想,v,neg,24
1153,脏话,n,neg,25
1153,售后,n,neg,26
1153,还好,v,neg,27
1153,点,m,neg,28
1153,机,n,neg,29
1153,全家,n,neg,30
1153,闹心,v,neg,31
1153,钱,n,neg,32
1153,客户,n,neg,33
1153,过年,t,neg,34
1153,忙,v,neg,35
1153,搪塞,v,neg,36
1153,度,zg,neg,37
1153,热水,n,neg,38
1153,机器,n,neg,39
1153,回来,v,neg,40
1153,换评,v,neg,41
1200,东西,ns,neg,0
1200,安装,v,neg,1
1200,免费,vn,neg,2
1200,收,v,neg,3
1200,材料费,n,neg,4
1200,加,v,neg,5
1200,一气之下,i,neg,6
1200,装,v,neg,7
1200,安装,v,neg,8
1200,购买,v,neg,9
1200,配件,n,neg,10
1200,搞定,v,neg,11
1200,机器,n,neg,12
1200,安装费,n,neg,13
1200,零件,mq,neg,14
1200,机器,n,neg,15
1200,好坏,v,neg,16
1200,值得,v,neg,17
1200,思考,v,neg,18
1200,零件,mq,neg,19
1200,全,a,neg,20
1200,拿走,v,neg,21
1200,买齐,v,neg,22
1219,奉劝,v,neg,0
1219,要买,v,neg,1
1219,朋友,n,neg,2
1219,双十,m,neg,3
1219,老婆,n,neg,4
1219,一台,m,neg,5
1219,将心比心,i,neg,6
1219,配送,v,neg,7
1219,很快,d,neg,8
