index_content,word,nature,content_type,index_word
1235,差,a,neg,41
1235,评,n,neg,42
1236,垃圾,n,neg,0
1236,加热,v,neg,1
1236,超慢,v,neg,2
1236,加热,v,neg,3
1236,一夜,m,neg,4
1236,度,zg,neg,5
1236,温度,n,neg,6
1236,怀疑,v,neg,7
1236,质量,n,neg,8
1236,打电话,l,neg,9
1236,售后服务,l,neg,10
1236,拖拖拉拉,z,neg,11
1236,售后服务,l,neg,12
1236,再也,d,neg,13
1237,差评,n,neg,0
1237,差,a,neg,1
1237,评,n,neg,2
1237,服务,vn,neg,3
1237,太,d,neg,4
1237,差,a,neg,5
1237,安装,v,neg,6
1237,安装费,n,neg,7
1237,贵,a,neg,8
1237,离谱,n,neg,9
1237,宰人,n,neg,10
1237,算了,v,neg,11
1237,安装,v,neg,12
1237,装好,v,neg,13
1239,商品,n,neg,0
1239,安装,v,neg,1
1239,费用,n,neg,2
1239,高,a,neg,3
1239,几个,m,neg,4
1239,弯头,v,neg,5
1239,费用,n,neg,6
1239,明细,ad,neg,7
1242,差,a,neg,0
1242,评,n,neg,1
1242,装个,b,neg,2
1242,附件,n,neg,3
1242,太贵,nr,neg,4
1242,安装费,n,neg,5
1242,附件,n,neg,6
1242,坑人,n,neg,7
1242,物流,n,neg,8
1242,小哥,n,neg,9
1242,服务,vn,neg,10
1244,保价,n,neg,0
1244,天,q,neg,1
1244,忽悠,z,neg,2
1245,双,n,neg,0
1245,活动,vn,neg,1
1245,块钱,n,neg,2
1245,零件,mq,neg,3
1245,客服,n,neg,4
1245,师傅,nr,neg,5
1245,帐算,n,neg,6
1245,溜,v,neg,7
1245,几根,m,neg,8
1245,塑料管,n,neg,9
1245,公分,n,neg,10
1245,长,a,neg,11
1245,算,v,neg,12
1245,算,v,neg,13
1245,块,q,neg,14
1245,问,v,neg,15
1245,块,q,neg,16
1245,安装费,n,neg,17
1245,两三千,m,neg,18
1245,收,v,neg,19
1245,两三百,m,neg,20
1245,玩意,n,neg,21
1245,几百块,m,neg,22
1245,安装费,n,neg,23
1245,几百块,m,neg,24
1245,投诉,v,neg,25
1245,收费,n,neg,26
1245,铁架子,n,neg,27
1245,两,m,neg,28
1245,三块,m,neg,29
1245,铁皮,n,neg,30
1245,问,v,neg,31
1245,提醒,v,neg,32
1245,说用,v,neg,33
1245,配件,n,neg,34
1245,心情,n,neg,35
1245,不好,d,neg,36
1246,服务态度,n,neg,0
1246,差,a,neg,1
1246,装到,v,neg,2
1246,顶上,f,neg,3
1246,装,v,neg,4
1246,不到,v,neg,5
1246,材料费,n,neg,6
1246,贵,a,neg,7
1246,几样,m,neg,8
1246,东西,ns,neg,9
1246,一百多,m,neg,10
1246,真坑,n,neg,11
1247,两天,m,neg,0
1247,降价,n,neg,1
1247,按装,v,neg,2
1247,特别,d,neg,3
1247,坑人,n,neg,4
1247,一点,m,neg,5
1250,安装,v,neg,0
1250,服务,vn,neg,1
1250,垃圾,n,neg,2
1250,强迫,a,neg,3
1250,消费,vn,neg,4
1250,天价,n,neg,5
1250,配件,n,neg,6
1250,安装,v,neg,7
1250,垃圾,n,neg,8
1252,东西,ns,neg,0
1252,安装,v,neg,1
1252,漏水,n,neg,2
1252,不想,v,neg,3
1252,承担责任,l,neg,4
1252,请问,v,neg,5
1252,产品品质,n,neg,6
1252,放心,v,neg,7
1252,消费者,n,neg,8
1252,放心,v,neg,9
1252,厂家,n,neg,10
1252,真,d,neg,11
1252,怀疑,v,neg,12
1252,质量,n,neg,13
1256,安装费,n,neg,0
1256,低于,v,neg,1
1256,没用,v,neg,2
1256,材料,n,neg,3
1256,呜呜,l,neg,4
1256,第一次,m,neg,5
1256,不好,d,neg,6
1256,评价,n,neg,7
1258,垃圾,n,neg,0
1258,油烟机,n,neg,1
1258,不到,v,neg,2
1258,安装费,n,neg,3
1258,差,a,neg,4
1258,评,n,neg,5
1262,差,a,neg,0
1262,评,n,neg,1
1262,安装,v,neg,2
1262,师傅,nr,neg,3
1262,态度,n,neg,4
1262,差,a,neg,5
1262,敲诈,v,neg,6
1262,块,q,neg,7
1262,水管,n,neg,8
1262,插座,n,neg,9
1262,事先,d,neg,10
1262,告诉,v,neg,11
1262,师傅,nr,neg,12
1262,态度,n,neg,13
1262,极差,n,neg,14
1262,第一次,m,neg,15
1262,差,a,neg,16
1262,用户,n,neg,17
1262,体验,n,neg,18
1262,事,n,neg,19
1263,包,v,neg,0
1263,安装,v,neg,1
1263,骗人,n,neg,2
1263,帮,v,neg,3
1263,安装,v,neg,4
1263,安装,v,neg,5
1263,一台,m,neg,6
1263,漏水,n,neg,7
1263,维修,v,neg,8
1263,慢,a,neg,9
1263,收费,n,neg,10
1263,很贵,a,neg,11
1263,保修,v,neg,12
1266,不到,v,neg,0
1266,天,q,neg,1
1266,降,v,neg,2
1266,无语,nz,neg,3
1266,价格,n,neg,4
1266,欺诈,vn,neg,5
1269,电,n,neg,0
1269,煤气,n,neg,1
1269,不好,d,neg,2
1269,出水,v,neg,3
1269,太小,n,neg,4
1269,排除,v,neg,5
1269,水压,n,neg,6
1269,装,v,neg,7
1269,一楼,n,neg,8
1269,水池,n,neg,9
1269,装三楼,n,neg,10
1269,问,v,neg,11
1269,安装,v,neg,12
1269,师傅,nr,neg,13
1269,样子,n,neg,14
1269,冲凉,a,neg,15
1269,洗头,v,neg,16
1269,出水量,n,neg,17
1269,冬天,t,neg,18
1269,冷,a,neg,19
1269,死,v,neg,20
1269,差评,n,neg,21
1271,垃圾,n,neg,0
1271,售后,n,neg,1
1271,安装,v,neg,2
1271,封顶,n,neg,3
1271,幌子,n,neg,4
1271,骗人,n,neg,5
1271,玩意,n,neg,6
1271,收,v,neg,7
1271,安装费,n,neg,8
1271,打电话,l,neg,9
1271,封顶,n,neg,10
1271,安装,v,neg,11
1271,一点,m,neg,12
1271,冷热水,n,neg,13
1271,一点,m,neg,14
1271,地方,n,neg,15
1271,超过,v,neg,16
1271,用材,n,neg,17
1271,费用,n,neg,18
1271,封顶,n,neg,19
1271,费,v,neg,20
1271,记,v,neg,21
1272,安装,v,neg,0
1272,负责,v,neg,1
1272,装,v,neg,2
1272,一半,m,neg,3
1272,挂,v,neg,4
1272,墙上,s,neg,5
1272,想,v,neg,6
1272,办法,n,neg,7
1272,垃圾,n,neg,8
1272,服务,vn,neg,9
1283,安装费,n,neg,0
1283,收,v,neg,1
1283,一台,m,neg,2
1283,米,m,neg,3
1283,水管,n,neg,4
1283,二个,m,neg,5
1283,角阀,n,neg,6
1283,二个,m,neg,7
1283,三角铁,n,neg,8
1283,收,v,neg,9
1283,卖有,v,neg,10
1283,高,a,neg,11
1283,利润,n,neg,12
1287,售后,n,neg,0
1287,失望,v,neg,1
1287,第一,m,neg,2
1287,安装,v,neg,3
1287,三角,m,neg,4
1287,阀,n,neg,5
1287,师傅,nr,neg,6
1287,安装,v,neg,7
1287,紧,a,neg,8
1287,出毛病,n,neg,9
1287,漏水,n,neg,10
1287,找,v,neg,11
1287,售后,n,neg,12
1287,他家,r,neg,13
1287,阀,n,neg,14
1287,阀,n,neg,15
1287,漏水,n,neg,16
1287,安装,v,neg,17
1287,墙上,s,neg,18
1287,打孔,v,neg,19
1287,钢筋,n,neg,20
1287,做,v,neg,21
1287,支架,n,neg,22
1287,两个,m,neg,23
1287,破,v,neg,24
1287,铁片,n,neg,25
1287,孔,n,neg,26
1287,问,n,neg,27
1287,专业,n,neg,28
1287,人事,n,neg,29
1287,地方,n,neg,30
1287,钢筋,n,neg,31
1287,赚,v,neg,32
1287,钱,n,neg,33
1287,职业道德,n,neg,34
1287,机器,n,neg,35
1287,卖,v,neg,36
1287,贵点,n,neg,37
1287,接受,v,neg,38
1287,整些,m,neg,39
1287,配件,n,neg,40
1287,价,n,neg,41
1287,高,a,neg,42
1287,拿件,n,neg,43
1287,帮,v,neg,44
1287,安装,v,neg,45
1287,好好,d,neg,46
1287,安,v,neg,47
1287,无语,v,neg,48
1287,老板,n,neg,49
1287,这帮,mq,neg,50
1287,拉,v,neg,51
1287,后腿,n,neg,52
1287,东西,ns,neg,53
1287,回去,v,neg,54
1287,找,v,neg,55
1287,那俩,r,neg,56
1287,孔,nr,neg,57
1287,钢筋,n,neg,58
1287,骗人,n,neg,59
1287,帮,v,neg,60
1287,堵上,v,neg,61
1294,太,d,neg,0
1294,差劲,n,neg,1
1294,说好,v,neg,2
1294,免费,vn,neg,3
1294,安装,v,neg,4
1294,交,n,neg,5
1294,块钱,n,neg,6
1294,交钱,n,neg,7
1294,为啥,r,neg,8
1294,免费,vn,neg,9
1294,安装,v,neg,10
1294,坑,n,neg,11
1294,上当,v,neg,12
1294,感觉,n,neg,13
1296,请问,v,neg,0
1296,可不可以,c,neg,1
1296,零分,n,neg,2
1296,一回,m,neg,3
1296,家里,s,neg,4
1296,本来,t,neg,5
1296,有个,r,neg,6
1296,心情,n,neg,7
1296,吃,v,neg,8
1296,饭,n,neg,9
1296,家里人,nrt,neg,10
1296,投诉,v,neg,11
1296,费用,n,neg,12
1296,透明,v,neg,13
1296,几个,m,neg,14
1296,接头,v,neg,15
1296,加压,v,neg,16
1296,管子,n,neg,17
1296,收,v,neg,18
1296,两百块,m,neg,19
1296,材料费,n,neg,20
1296,说好,v,neg,21
1296,包,v,neg,22
1296,安装,v,neg,23
1296,材料费,n,neg,24
1296,明白,nr,neg,25
1296,坑,n,neg,26
1296,期待,v,neg,27
1296,公司,n,neg,28
1296,正面,ad,neg,29
1296,回应,v,neg,30
1296,解答,v,neg,31
1302,安装,v,neg,0
1302,师傅,nr,neg,1
1302,超级,b,neg,2
1302,差,a,neg,3
1302,乱收费,n,neg,4
1302,装,v,neg,5
1302,开关,v,neg,6
1302,厨房,n,neg,7
1302,总共,b,neg,8
1302,收块,n,neg,9
1302,固定,a,neg,10
1302,管子,n,neg,11
1302,只上,v,neg,12
1302,一颗,m,neg,13
1302,螺丝,n,neg,14
1302,厨房,n,neg,15
1302,接管,c,neg,16
1302,就用,v,neg,17
1302,弯头,v,neg,18
1302,样子,n,neg,19
1302,舒,nr,neg,20
1302,舒服,a,neg,21
1302,冲击钻,n,neg,22
1302,打孔,v,neg,23
1302,要块,n,neg,24
1302,两个,m,neg,25
1302,块,zg,neg,26
1302,厨房,n,neg,27
1302,冷热水,n,neg,28
1302,方向,n,neg,29
1302,接反,v,neg,30
1302,家人,n,neg,31
1302,凉水,n,neg,32
1302,热水,n,neg,33
1302,烫,v,neg,34
1302,红,a,neg,35
1302,师傅,nr,neg,36
1302,做事,v,neg,37
1302,随便,d,neg,38
1302,乱收费,n,neg,39
1302,随随便便,z,neg,40
1302,做,v,neg,41
1302,完事,v,neg,42
1302,师傅,nr,neg,43
1302,坑,n,neg,44
1302,老人家,n,neg,45
1302,钱,n,neg,46
1302,产品,n,neg,47
1309,挂架,v,neg,0
1309,不好,d,neg,1
1309,给配,v,neg,2
1309,挂架,v,neg,3
1309,一副,m,neg,4
1309,挂架,v,neg,5
1309,宰人,n,neg,6
1309,建议,n,neg,7
1312,差,a,neg,0
1312,评有,v,neg,1
1312,双十,m,neg,2
1312,订购,v,neg,3
1312,昨天,t,neg,4
1312,本来,t,neg,5
1312,预约,v,neg,6
1312,七天,t,neg,7
1312,无人,n,neg,8
1312,单子,n,neg,9
1312,显示,v,neg,10
1312,不上,d,neg,11
1312,自动,vn,neg,12
1312,往后,t,neg,13
1312,推迟,v,neg,14
1312,推迟,v,neg,15
1312,号,q,neg,16
1312,差评,n,neg,17
1312,安装,v,neg,18
1312,免费,vn,neg,19
1312,安装,v,neg,20
1312,之内,f,neg,21
1312,材料费,n,neg,22
1312,一根,m,neg,23
1312,管子,n,neg,24
1312,两个,m,neg,25
1312,接头,v,neg,26
1312,东西,ns,neg,27
1312,市场价,n,neg,28
1312,不值,n,neg,29
1321,不热,a,neg,0
1321,坑,n,neg,1
1321,感觉,n,neg,2
1321,假,a,neg,3
1321,一切都是,i,neg,4
1321,坑,n,neg,5
1321,客服,n,neg,6
1321,回,v,neg,7
1321,消息,n,neg,8
1323,超级,b,neg,0
1323,满意,v,neg,1
1323,烧水,n,neg,2
1323,特别,d,neg,3
1323,慢,a,neg,4
1323,特别,d,neg,5
1323,慢,a,neg,6
1323,费电,n,neg,7
1323,巨坑,n,neg,8
1325,无语,v,neg,0
1325,人生,n,neg,1
1325,第一次,m,neg,2
1325,用差,n,neg,3
1325,评,v,neg,4
1325,安排,v,neg,5
1325,上门,ns,neg,6
1325,安装,v,neg,7
1325,服务,vn,neg,8
1325,货,n,neg,9
1325,安装,v,neg,10
1325,没空,v,neg,11
1325,明天,t,neg,12
1325,安排,v,neg,13
1325,天,q,neg,14
1325,没人来,l,neg,15
1325,大后天,i,neg,16
1325,大清早,l,neg,17
1325,点,m,neg,18
1325,电话,n,neg,19
1325,不停,d,neg,20
1325,不让,v,neg,21
1325,睡觉,v,neg,22
1325,接,v,neg,23
1325,电话,n,neg,24
1325,安装,v,neg,25
1325,装,v,neg,26
1325,起床,v,neg,27
1325,不用,v,neg,28
1325,装,v,neg,29
1325,装,v,neg,30
1325,挂,v,neg,31
1325,电话,n,neg,32
1328,发,v,neg,0
1328,次品,n,neg,1
1328,货,n,neg,2
1328,控制面板,n,neg,3
1328,瑕疵,n,neg,4
1328,售后,n,neg,5
1328,售后,n,neg,6
1328,忽悠,z,neg,7
1328,只能,v,neg,8
1328,售后,n,neg,9
1328,专业训练,n,neg,10
1328,算了,v,neg,11
1328,追究,v,neg,12
1328,浪费时间,n,neg,13
1328,只能,v,neg,14
1328,认,v,neg,15
1328,倒霉,a,neg,16
1328,产品,n,neg,17
1330,差,a,neg,0
1330,评,n,neg,1
1330,破,v,neg,2
1330,烧水,n,neg,3
1330,速度,n,neg,4
1330,太慢,a,neg,5
1333,老家,n,neg,0
1333,安装,v,neg,1
1333,人员,n,neg,2
1333,态度,n,neg,3
1333,极差,n,neg,4
1333,星,n,neg,5
1333,不想,v,neg,6
1334,很好,a,neg,0
1334,打电话,l,neg,1
1334,安装,v,neg,2
1334,送货,v,neg,3
1334,一块,m,neg,4
1334,东西,ns,neg,5
1334,送去,v,neg,6
1334,安装,v,neg,7
1334,客服,n,neg,8
1334,半天,m,neg,9
1334,发表,v,neg,10
1334,情不,l,neg,11
1334,说话,v,neg,12
1334,太,d,neg,13
1334,坑,n,neg,14
1334,退货,v,neg,15
1334,发表,v,neg,16
1334,情,n,neg,17
1334,傻笑,v,neg,18
1334,醉,v,neg,19
1334,没见,v,neg,20
1334,客服,n,neg,21
1334,东西,ns,neg,22
1334,不好,d,neg,23
1334,服务,vn,neg,24
1334,太坑,n,neg,25
1334,说好,v,neg,26
1334,坑,n,neg,27
1335,送货,v,neg,0
1335,安装,v,neg,1
1335,师傅,nr,neg,2
1335,服务,vn,neg,3
1335,安装,v,neg,4
1335,师傅,nr,neg,5
1335,配件,n,neg,6
1335,明明,t,neg,7
1335,包装,v,neg,8
1335,清单,a,neg,9
1335,配件,n,neg,10
1335,感觉,n,neg,11
1335,骗,v,neg,12
1335,坑,n,neg,13
1335,家电,j,neg,14
1335,是用,v,neg,15
1338,烧水,n,neg,0
1338,慢,a,neg,1
1338,体验,n,neg,2
1338,不好,d,neg,3
1338,慢,a,neg,4
1338,两倍,m,neg,5
1338,慎重,a,neg,6
1338,坏,a,neg,7
1348,烧水,n,neg,0
1348,太慢,a,neg,1
1353,降价,n,neg,0
1353,坑,n,neg,1
1357,不想,v,neg,0
1357,差,a,neg,1
1357,评,n,neg,2
1357,坑人,n,neg,3
1357,购买,v,neg,4
1357,体验,n,neg,5
1357,安装,v,neg,6
1357,时说,n,neg,7
1357,管子,n,neg,8
1357,换,nz,neg,9
1357,一口价,n,neg,10
1357,就让,v,neg,11
1357,老人,n,neg,12
1357,在家,r,neg,13
1357,守,v,neg,14
1357,下班,v,neg,15
1357,回来,v,neg,16
1357,只换,v,neg,17
1357,两,m,neg,18
1357,小截,v,neg,19
1357,白色,n,neg,20
1357,管子,n,neg,21
1357,两个,m,neg,22
1357,转接头,n,neg,23
1357,没换,v,neg,24
1357,收,v,neg,25
1357,打电话,l,neg,26
1357,安装,v,neg,27
1357,人员,n,neg,28
1357,管子,n,neg,29
1357,转接头,n,neg,30
1357,贵,a,neg,31
1357,市场,n,neg,32
1357,问,v,neg,33
1357,最多,d,neg,34
1357,二三十块,m,neg,35
1357,钱,n,neg,36
1357,换,v,neg,37
1357,换,nz,neg,38
1357,欺骗,v,neg,39
1357,消费者,n,neg,40
1357,胡乱,n,neg,41
1357,收费,n,neg,42
1357,真的,d,neg,43
1357,太气,n,neg,44
1364,差评,n,neg,0
1364,品牌,n,neg,1
1364,质量,n,neg,2
1364,不错,a,neg,3
1364,回,v,neg,4
1364,安装,v,neg,5
1364,发现,v,neg,6
1364,出水口,n,neg,7
1364,漏水,n,neg,8
1364,防,v,neg,9
1364,电墙,n,neg,10
1364,接口,v,neg,11
1364,设计,vn,neg,12
1364,安装,v,neg,13
1364,师傅,nr,neg,14
1364,回去,v,neg,15
1364,工具,n,neg,16
1364,修好,v,neg,17
1364,新,a,neg,18
1364,机器,n,neg,19
1364,太,d,neg,20
1364,失望,v,neg,21
1364,早知,v,neg,22
1364,买尔,nrt,neg,23
1365,撒,v,neg,0
1365,安装费,n,neg,1
1365,话,n,neg,2
1365,想,v,neg,3
1365,实体,n,neg,4
1365,店里,n,neg,5
1365,贵,a,neg,6
1365,去死吧,n,neg,7
1367,真心,d,neg,0
1367,坑,n,neg,1
1367,安装费,n,neg,2
1367,安装,v,neg,3
1367,师傅,nr,neg,4
1367,打破,v,neg,5
1367,一页,m,neg,6
1367,墙砖,n,neg,7
1367,撒谎,v,neg,8
1367,是因为,c,neg,9
1367,空心,n,neg,10
1367,塑料袋,n,neg,11
1367,没给,v,neg,12
1368,最烦,a,neg,0
1368,火,n,neg,1
1368,购物,n,neg,2
1368,星,n,neg,3
1368,不想,v,neg,4
1368,双十,m,neg,5
1368,购,vg,neg,6
1368,查看,v,neg,7
1368,物流,n,neg,8
1368,十四号,m,neg,9
1368,深圳,ns,neg,10
1368,十五号,m,neg,11
1368,深圳,ns,neg,12
1368,显示,v,neg,13
1368,配送,v,neg,14
1368,员,zg,neg,15
1368,姓名,n,neg,16
1368,电话,n,neg,17
1368,十六号,m,neg,18
1368,下午,t,neg,19
1368,查,v,neg,20
1368,物流,n,neg,21
1368,看货,v,neg,22
1368,签收,v,neg,23
1368,无语,v,neg,24
1368,货,n,neg,25
1368,显示,v,neg,26
1368,签收,v,neg,27
1368,配送,v,neg,28
1368,员,zg,neg,29
1368,电话,n,neg,30
1368,问,n,neg,31
1368,打错,v,neg,32
1368,电话,n,neg,33
1368,配送,v,neg,34
1368,员,zg,neg,35
1368,客服,n,neg,36
1368,查询,v,neg,37
1368,十七号,m,neg,38
1368,下午,t,neg,39
1368,收到,v,neg,40
1368,货,n,neg,41
1368,配送,v,neg,42
1368,员,zg,neg,43
1368,放在,v,neg,44
1368,门卫室,n,neg,45
1368,走,v,neg,46
1368,电器,n,neg,47
1368,不用,v,neg,48
1368,签收,v,neg,49
1368,包,v,neg,50
1368,安装,v,neg,51
1368,没来,v,neg,52
1368,安装,v,neg,53
1368,打电话,l,neg,54
1368,几次,m,neg,55
1368,安排,v,neg,56
1368,今天下午,nr,neg,57
1368,无语,v,neg,58
1368,购物,n,neg,59
1373,服务水平,n,neg,0
1373,想,v,neg,1
1373,无语,v,neg,2
1373,装,v,neg,3
1373,歪,v,neg,4
1373,调整,vn,neg,5
1373,掉头就走,i,neg,6
1374,差,a,neg,0
1374,评,n,neg,1
1374,大大的,nz,neg,2
1374,差,a,neg,3
1374,评,n,neg,4
1374,本来,t,neg,5
1374,孝敬父母,nr,neg,6
1374,给买,v,neg,7
1374,师傅,nr,neg,8
1374,安装,v,neg,9
1374,更本,d,neg,10
1374,调试,vn,neg,11
1374,走,v,neg,12
1374,遥控,vn,neg,13
1374,板用,n,neg,14
1374,找,v,neg,15
1374,先,d,neg,16
1374,售后,n,neg,17
1374,找,v,neg,18
1374,一大,a,neg,19
1374,圈,q,neg,20
1374,售后,n,neg,21
1374,十多天,m,neg,22
1374,家里,s,neg,23
1374,俩,m,neg,24
1374,老人,n,neg,25
1374,办法,n,neg,26
1374,弄,v,neg,27
1374,产品,n,neg,28
1374,服务,vn,neg,29
1374,无语,v,neg,30
1374,最差,a,neg,31
1374,网购,n,neg,32
1377,物流,n,neg,0
1377,俩,m,neg,1
1377,字,n,neg,2
1377,派送,v,neg,3
1377,员,zg,neg,4
1377,一周,m,neg,5
1377,接电话,l,neg,6
1377,回,v,neg,7
1377,短信,n,neg,8
1377,延误,v,neg,9
1377,原因,n,neg,10
1377,客服,n,neg,11
1377,解释,v,neg,12
1377,太过分,l,neg,13
1377,太,d,neg,14
1377,失望,v,neg,15
1377,东西,ns,neg,16
1377,安装,v,neg,17
1377,态度,n,neg,18
1377,毛病,n,neg,19
1377,一颗,m,neg,20
1377,星,n,neg,21
1383,差,a,neg,0
1383,发货,n,neg,1
1383,特别,d,neg,2
1383,慢,a,neg,3
1383,半个,m,neg,4
1383,月,m,neg,5
1383,客服,n,neg,6
1383,不理,v,neg,7
1383,不上,d,neg,8
1383,活人,n,neg,9
1383,只能,v,neg,10
1383,解决,v,neg,11
1387,安装,v,neg,0
1387,收费,n,neg,1
1387,一周,m,neg,2
1387,解决,v,neg,3
1387,安装,v,neg,4
1387,时,n,neg,5
1387,老人,n,neg,6
1387,在家,r,neg,7
1387,要钱,v,neg,8
1387,态度,n,neg,9
1387,不好,d,neg,10
1399,东西,ns,neg,0
1399,没收,v,neg,1
1399,系统,n,neg,2
1399,显示,v,neg,3
1399,签收,v,neg,4
1399,第一次,m,neg,5
1399,干,v,neg,6
1399,忽悠,z,neg,7
1399,消费者,n,neg,8
1399,自欺欺人,i,neg,9
1399,希望,v,neg,10
1399,干,v,neg,11
1400,售后服务,l,neg,0
1400,态度,n,neg,1
1400,超级,b,neg,2
1400,不好,d,neg,3
1400,耐心,a,neg,4
1401,擦擦,v,neg,0
1401,售后,n,neg,1
1401,安装,v,neg,2
1401,太烂,n,neg,3
1401,安装,v,neg,4
1401,几天,m,neg,5
1401,弄,v,neg,6
1401,安装,v,neg,7
1401,花,v,neg,8
1401,服,v,neg,9
1401,墙孔,n,neg,10
1401,墙,n,neg,11
1401,烂,v,neg,12
1402,佛山市,ns,neg,0
1402,高明区,nr,neg,1
1402,安装,v,neg,2
1402,人员,n,neg,3
1402,年,m,neg,4
1402,标准,n,neg,5
1402,乱收费,n,neg,6
1402,收费,n,neg,7
1402,清单,a,neg,8
1402,收据,n,neg,9
1402,第一次,m,neg,10
1402,投诉,v,neg,11
1402,答复,v,neg,12
1402,安装,v,neg,13
1402,人员,n,neg,14
1402,拿错,v,neg,15
1402,年,m,neg,16
1402,安装,v,neg,17
1402,人员,n,neg,18
1402,服务站,n,neg,19
1402,客服,n,neg,20
1402,人员,n,neg,21
1402,价格,n,neg,22
1402,提出,v,neg,23
1402,质疑,v,neg,24
1402,时,n,neg,25
1402,客服,n,neg,26
1402,人员,n,neg,27
1402,答复,v,neg,28
1402,年,m,neg,29
1402,标准,n,neg,30
1402,价格,n,neg,31
1402,退,v,neg,32
1402,差价,n,neg,33
1402,补偿,vn,neg,34
1402,全额,n,neg,35
1402,退款,v,neg,36
1402,差,a,neg,37
1402,评会,n,neg,38
1402,下岗,v,neg,39
1402,提出,v,neg,40
1402,群众,n,neg,41
1402,利益,n,neg,42
1402,侵害,v,neg,43
1402,岂能,v,neg,44
1402,息事宁人,n,neg,45
1402,答复,v,neg,46
1402,客服,n,neg,47
1402,同意,d,neg,48
1402,服务站,n,neg,49
1402,答复,v,neg,50
1402,找,v,neg,51
1402,客服,n,neg,52
1402,沟通,v,neg,53
1402,也许,d,neg,54
1402,找到,v,neg,55
1402,后台,n,neg,56
1402,后期,t,neg,57
1402,解决,v,neg,58
1402,事情,n,neg,59
1402,气氛,n,neg,60
1402,事,n,neg,61
1402,投诉,v,neg,62
1402,几天,m,neg,63
1402,不知悔改,i,neg,64
1402,乱收费,n,neg,65
1402,收据,n,neg,66
1402,发票,n,neg,67
1402,有人,r,neg,68
1402,质疑,v,neg,69
1402,年,m,neg,70
1402,标准,n,neg,71
1402,答复,v,neg,72
1402,收费,n,neg,73
1402,一年,m,neg,74
1402,一年,m,neg,75
1402,贵,a,neg,76
1402,便宜,a,neg,77
1402,脚趾,n,neg,78
1402,想,v,neg,79
1402,获利,v,neg,80
1402,高,a,neg,81
1402,标准,n,neg,82
1402,舍己为人,i,neg,83
1402,售后服务,l,neg,84
1402,系统,n,neg,85
1402,预约,v,neg,86
1402,安装,v,neg,87
1402,安装,v,neg,88
1402,回访,v,neg,89
1402,确认,v,neg,90
1402,投诉,v,neg,91
1402,回访,v,neg,92
1402,顾客,nr,neg,93
1402,听,v,neg,94
1402,听,v,neg,95
1402,解不,v,neg,96
1402,解决,v,neg,97
1402,顾客,nr,neg,98
1402,落实,a,neg,99
1402,情况,n,neg,100
1402,一块,m,neg,101
1402,希望,v,neg,102
1402,纵容,n,neg,103
1402,供应商,n,neg,104
1402,差,a,neg,105
1402,评,n,neg,106
1407,安装,v,neg,0
1407,真特,a,neg,1
1407,坑,n,neg,2
1407,点,m,neg,3
1407,东西,ns,neg,4
1407,东西,ns,neg,5
1421,真实,d,neg,0
1421,评价,n,neg,1
1421,水,n,neg,2
1421,升温,v,neg,3
1421,特别,d,neg,4
1421,慢,a,neg,5
1421,从度,d,neg,6
1421,到度,d,neg,7
1421,三个,m,neg,8
1421,小时,n,neg,9
1421,洗澡,v,neg,10
1421,只好,d,neg,11
1421,插,v,neg,12
1421,洗澡,v,neg,13
1421,水,n,neg,14
1421,降温,n,neg,15
1421,特别,d,neg,16
1421,烧,v,neg,17
1421,到度,d,neg,18
1421,只能,v,neg,19
1421,洗,v,neg,20
1421,洗,v,neg,21
1421,分钟,q,neg,22
1421,不到,v,neg,23
1421,温度,n,neg,24
1421,下降,v,neg,25
1421,到度,d,neg,26
1421,上门,ns,neg,27
1421,安装,v,neg,28
1421,师傅,nr,neg,29
1421,黑,a,neg,30
1421,说好,v,neg,31
1421,高于,v,neg,32
1421,安装费,n,neg,33
1421,收,v,neg,34
1421,安装费,n,neg,35
1421,一分钱,n,neg,36
1421,一分货,n,neg,37
1421,有钱,v,neg,38
1421,史密斯,nr,neg,39
1424,干什么,l,neg,0
1424,昨天,t,neg,1
1424,送,v,neg,2
1424,没给,v,neg,3
1424,送,v,neg,4
1424,早上,t,neg,5
1424,给我发,n,neg,6
1424,信息,n,neg,7
1424,签收,v,neg,8
1424,坑,n,neg,9
1424,电话,n,neg,10
1424,接到,v,neg,11
1424,见到,v,neg,12
1424,东西,ns,neg,13
1424,签收,v,neg,14
1424,毛,nr,neg,15
1425,这么久,r,neg,0
1425,第一次,m,neg,1
1425,差,a,neg,2
1425,评,n,neg,3
1425,安装,v,neg,4
1425,态度,n,neg,5
1425,恶劣,a,neg,6
1425,不用,v,neg,7
1425,管材,n,neg,8
1425,瞎,v,neg,9
1425,装,n,neg,10
1425,管道,n,neg,11
1425,歪七扭八,i,neg,12
1425,几十块,m,neg,13
1425,钱,n,neg,14
1425,管件,n,neg,15
1425,赚,v,neg,16
1425,钱,n,neg,17
1425,不负责任,l,neg,18
1425,瞎折腾,v,neg,19
1429,东西,ns,neg,0
1429,安装费,n,neg,1
1429,太贵,nr,neg,2
1429,建议,n,neg,3
1429,网购,v,neg,4
1429,朋友,n,neg,5
1429,购买,v,neg,6
1429,单独,d,neg,7
1429,找,v,neg,8
1429,安装,v,neg,9
1429,行,v,neg,10
1429,售后,n,neg,11
1429,基本工资,n,neg,12
1429,低,a,neg,13
1429,安装费,n,neg,14
1429,提成,v,neg,15
