id,comment,score
33659,电影制作是一个团体项目，如果口碑不好，肯定是有多方面原因的，有没有用心制作，观众也是能看出来的,0.9973
33660,我坤要是上，一个篮球就能拯救地球了。（滑稽）,0.9863
33661,鹿晗不是六千万粉丝吗？一人看一场票房也18亿了啊,0.9484
33663,让我想到了混沌。加油！释放更多可能。,0.9919
33664,明眼人都知道 那些一星影评都是在尬黑 有些黑子都没有看过电影 甚至影评文本都是一样的,0.8555
33665,一句“别人都这么说”否定了多少人的努力,0.5548
33666,真的不好看,0.3707
33667,没有辜负啊。特好看。,0.9178
33668,流量撑不起票房，还是砸钱在制作上吧,0.2593
33669, 0809约起！,0.4378
33671,好电影一个都不少，而它一个都不占,0.7828
33672,我同事特意去看了，发了朋友圈说给一分的原因是因为不能给0分。。,0.0019
33673,舒淇是怎么想的？硬核掉段？,0.5959
33674,那个…诶…好好拍电影吧…继续加油…成长路上本来就要失败才能换来成功,0.9437
33675,我觉得杨洋适合这样的角色（lh高潮粉丝滚远点噢,0.998
33676,我错过了，流浪地球，这次，冲着江南，我要去看看，支持支持,0.9999
33677,他公布恋情以后就脱粉，然后几天时间他不停的买粉，为什么我这样说呢，因为那时就买到我头上了，莫名其妙被关注他，有钱就是不一样买活粉,0.0017
33678,我看了，麻烦给我退个票钱，真•烂到极致,0.0044
33679,终结一句话：披着科幻片外衣的都市言情片，MD辣鸡,0.9997
33680,有小时代兜底，你怕啥,0.4477
33681,江洋冲鸭,0.3166
33682,怎么一点小说的感觉都没有，上海堡垒好的不是感情戏？,0.9494
33683,完全没有去看的冲动。还是《寄生虫》好看。,0.8573
33684,看完我只想说：毕导对不起,0.2608
33685,剧情烂，演员不行,0.5729
33687,鹿晗小姐姐加油,0.9557
33688,其实看到这些   我只想说某些人对不起他的六千多万粉丝   还是好好磨合改造吧,0.1783
33689,粉丝无脑维护挺客观的，这个片值得你们这群无脑舔狗粉去打一百分，去卖房买票冲冲冲吧,0.9823
33691,舒淇可惜了 可能我们还是没get到小鲜肉的”帅”吧 所以也懒得去看了,0.7134
33692,第七张是鹿晗？我没点进去之前，以为哪个女孩子,0.0063
33693,8月9日不见不散,0.1566
33694,见转,0.3469
33695,投票大家都觉得好电影这些一个都不能少，那么请问我说你评论区一水的骂鹿晗，流量怎么了？接受批评但是不接受标签黑,0.0003
33696,为啥没人给哪吒烈火英雄扫毒这样的电影打一星？光给上海堡垒打一星呢。。先看看电影符不符合社会的需求，再去找别的借口,0.3659
33697,这是导演和制作团队的锅，别无脑喷主演，讲良心 主演演技挺好的,0.9845
33698,原先还挺期待的，预告出来的时候就不想看了。请导演和编剧在拍这种带有军队的科幻片前，先去部队考察一下好吧。,0.992
33699,现在的大v为了赚钱真是不择手段,0.2524
33700,上海堡垒，8月9日，电影院不见不散,0.1171
33701,鹿含劝退,0.0415
33702,被”科幻电影”吸引去看电影的观众应该告他们诈骗，到处去诉苦“两千多人的辛苦”，三亿投资，片酬“只”花了三千万，其他的全做特效了，合着你们克扣两千多工作人员的工资？让观众失望投资人亏钱，最后背后稳赚不赔，人前我演技没问题，怪电影烂“流量团队”还装无辜粉丝洗地,0.1435
33703,我看了这个了，是真尴尬，比流浪地球差了10个战狼吧。,0.987
33704,有没有人和我一样，因为里面有鹿姑娘，所以不看的？,0.5735
33705,和爱情公寓决战紫禁之巅的特效简直不在一个档次的,0.6087
33706,因为黑子太多,0.3206
33707,非常期待了！,0.689
33708,圈钱之作，从选角就可以看出是什么居心了,0.0648
33709,不是鹿晗粉，客观说，没有那么烂。,0.0365
33710,鹿不鹿晗的都无所谓。主要是这个片只有原书是正常的，其他的什么造型，改编，演技什么都不太好。。我看不惯的不是鹿晗本人，而是尬吹粉丝。这个票房上座率什么的主要还是看路人。清者自清，上海堡垒要是好的话会有厚积薄发之力的。轮不到尬吹粉丝在这里还想呼风唤雨。,0.695
33711,看到所谓流量明星我就放弃了，所以不存在等待,0.3071
33712,图八，乍一看以为哪个女的,0.8337
33713,等着你呢，江洋哥哥！8月9日我们不见不散,0.0969
33714,这冰箱怎么不制冷？：可是她好看啊。：可是她不会制冷啊。：她努力制冷了，她很努力了！“但是她不会制冷啊！“你自己会制冷吗？不会还在这酸。：你听不懂吗，它是个冰箱就应该制冷啊。 ,0.0015
33715,电影看的多的是能看出来好不好看的，看电影不是看演员的,0.9983
33716,怎么办，我就嗷嗷哭，没办法，剧情太感人，科技感太强，特效太真实，没招啊，上海堡垒我就是喜欢。哎，现在的评分真的是，没看电影也可以评分了，我在小地方，没有预定票这一说，可是我后来也能在某眼评分。,0.0046
33717,我觉得是之前票价定的太高了，导致路人很有意见。所以一说不好，不管有没有看过的都跑出来踩上两脚。活该吧！,0.0237
33718,先不说演员演技，一个电影就得是一个好故事，首先故事得有可读性，逻辑严谨，通顺流畅，吸引人吧，这点确实赖编剧，导演也是，连个剧本好坏都分不清了吗，还磨了六年时间，你去看看哪个成功的作品哪个优秀的导演不是基于一个好故事，所以锅不应该演员来背,1.0
33720,当初看小破球的时候看到了上海堡垒的预告，觉得预告片不错，当时就决定等上映要去看看，看后只能用呵呵来形容了，所有特效都用在了预告片上，情节空洞，台词超尬，这是今年我在电影院看过最烂的片子了,0.2289
33721,粉丝这个时候应该清楚的明白，烂片之所以烂，他的点在哪里，上海堡垒的烂是奥斯卡影帝都无法拯救的，你们非要去说他好反而把自己爱豆陷进了泥潭,0.5987
33722,...看到这么多人嘲..有点想看..了,0.8472
33723,一场战斗下来刘海都不乱的，哈哈哈哈哈，笑死了,0.9792
33726,鹿晗的六千多万粉丝，一人一张票，一张30来算，都可以有18亿，还别说其他的了，可想现在所谓的流量明星是真的假，没人买账，粉丝都是假的,0.0366
33727,我看过了，我觉得是烂片，鹿晗演不出那种英雄的感觉,0.9846
33729,知乎高赞回答：导演不需要道歉，毕竟他关上了中国流量明星等于票房保证时代的大门,0.9408
33730,江南别恰烂钱了,0.4875
33731,暴击了暴击了,0.4738
33732,就不能找个像男人演员来主演？误导年轻人啊,0.9695
33733,我就一个感觉，终于有人说出xx电影不是好电影了，以前也有垃圾电影那么多人叫好,0.9463
33734,一看你的资料就觉得不可信了，毕竟是人家粉丝，就算真的不好也还是会无脑维护的,0.5197
33736,道什么歉？只能怪你选错演员，你选择蔡徐坤喷子们就不敢骂了，毕竟会收到律师函。,0.909
33738,必看[加油],0.9624
33739,只要有小鲜肉的电影从来都不会去看 因为没演技 不敬业！,0.8961
33741,已经3.4分了,0.401
33742,拍的多好，都快比上大轰炸了,0.0671
33743,烂得我都想去看了,0.2258
33745,…这要是最后的希望 那地球完蛋了,0.983
33746,作为去电影院认真看过一遍的路人，不吹不黑，其实这部电影很好看，流浪地球之后接棒手，特效剧情都是顶尖的。大家去看了就知道了，不能让我一个人花冤枉钱。,0.9986
33747,看过 五分不能再多了,0.2675
33748,被你们说的这么烂我都想去看看了,0.1159
33749,上海堡垒特效还是不错的，算得上巨作，主角演技方面虽然说不上特别出色，但也还是过得去的，建议大家都去电影院看完再下结论，毕竟冤枉钱不能我一个人出,0.9972
33750,说句实话这个电影的败笔与鹿晗没太大关系，剧情故事线，结构框架烂的一逼才导致了现在的结果，这种科幻电影演员只占一小部分，导演和编剧才是最主要的所以中国科幻想继续好好走还需要深度。流浪地球之所以成功就是因为深度和原则的坚持,1.0
33751,特效不错，可以一看,0.9093
33752,很开心看过的书可以拍成电影,0.9547
33753,几年和几个月拍出来的能一样么,0.3686
33754,不信邪和爸妈看的，特别后悔浪费了和爸妈相处的时光，强忍着看完，觉得网友说的还是少了，我还可以补充很多缺点，三四分我觉得是合理的评分，处处不合逻辑不合公理，如果观众恰好也是科幻迷，气愤之下打一分也情有可原,0.1214
33755,我是路人  请你看过原著再看电影进行对比  相似度极高谢谢,0.4309
33756,复制的： 脑残粉便涨红了脸，额上的青筋条条绽出，争辩道，“鹿晗拍的电视怎么能是烂……是作者写的不好……小鹿的片，能算烂吗？”接连便是难懂的话，什么“不行你拍啊，六年2000人”，什么“原著，没有看过就不要评论，”之类，引得众人都哄笑起来！互联网内充满了快活的空气,0.9957
33757,鹿晗的造型为什么要样子啊,0.8558
33759,这特么主演。。。。真不如找个退役的军人哥哥来演。。。。。,0.8487
33760,看选角就能看出是不是好片,0.5872
33761,我不会演戏，所以我还是不多说什么，好好加油吧,0.845
33762,看过么？键盘侠就是你吧,0.6277
33764,这个姓鹿的女的最该道歉！,0.2567
33765,看了预告，特效不错啊,0.9312
33766,说实话，鹿晗不适合演电影电视剧啥的，之前那个逆天改命的叫什么来着电视剧，本来奔着颜值去，结果总感觉奇奇怪怪的。,0.255
33767,您好我看了你们这些人的影评去看了，很难看，你们能退钱吗？,0.0746
33768,挺住对方粉丝垃圾营销会对你开炮，上海大炮,0.1069
33769,军人应该展现硬气的一面，一个不够硬气的主角，怎么演的出那个感觉呢。,0.9479
33771,两个女主角？,0.796
33772,一直在卖中国科幻情怀梗，然后又用流量做主角，其实最重要目的还是圈钱吧,0.9774
33773,让鹿家少跳出来吧，这片子的问题在剧情不在演员,0.9049
33774,我严重怀疑你是反营销的、不好看还贴这么多海报、引起别人的兴趣去看看到底有多烂,0.0251
33775,我看大部分喷子，都是跟风，随波逐流的，,0.7349
33776,鹿晗的脸是被撞了吧！,0.8713
33777,特效排最后吧,0.3813
33778,嗯…怎么说呢，不吹不黑，我是男的，谁都不粉，也没看过小说，也就是喜欢看新片而已，我看完以后，好片烂片我不做评论，我没哭，我个人觉得除了陪别人看以外，我自己不会再专门看了,0.7832
33780,鹿晗真的太娘了，建议转幕后,0.4921
33784,LH的6000W粉丝呢？赶紧支持一下啊，没人一刷就上20亿了，2刷就超流浪了，3刷直接登顶了……什么一道关键时刻就掉链子啊，难道自己都看不下去了？所以分低是有道理的,0.0963
33785,666,0.5
33786,我们应该感谢上海堡垒，这是中国电影之幸，它关上了流量电影的大门，这比关上中国科幻电影的大门更重要。,0.9991
33787,L的发型,0.4738
33788,好燃！好炸！期待,0.9269
33789,主要是社会财富分配不公平吧，产生了反噬。大家同样是24小时在努力生活和拼命工作，我们大部分人终其一生却也只能勉强过着小康生活，而鹿晗却可以坐拥那么多的资源和财富。,1.0
33790,这种收钱刷差评和收钱上街暴乱的分子在智力上是不是没有差别？,0.2081
33791,主演一声不吭,0.7298
33792,期待死了,0.4784
33794,是真正想把它做好的那颗心呐！,0.4206
33795,人对人的恶意无法想象的,0.5426
33796,本来就没打算去看,0.2459
33797,六個人拯救全地球，AV28，，很多邏輯問題,0.9663
33798,鹿晗的江洋超级酷，超级帅！,0.6158
33800,麻烦导演少请点流量明星，一部片子的火热程度不仅仅是由流量明星带来的，质量高的片子尽管演员默默无闻，但迟早会被人发现，如果你们导演只是想赚块钱，中国的电影产业注定黯然无光，如果明星演技好我没意见，但唱歌的跑去拍戏，烂片不断，你他妈是来演戏还是来作秀的？麻烦那些烂片明星有些良知吧,1.0
33801,他可是我捧在手心里的宝啊,0.6061
33802,营销号蹭热度?乱带节奏?就想问一开始看电影有没有用平常心去对待?感人就是感人  尴尬到哭?我觉得你这个热度蹭的才是尴尬到哭好吗?,0.9996
33803,没有等待过，请不要给自己加戏,0.4261
33804,有鹿晗？？？？,0.1319
33805,8月9号我们不见不散《上海堡垒》,0.008
33806,wdnmd这是一部热血科幻片吗你给我们这样拍,0.9425
33807,我感觉第一重要的肯定是演员呀，就像流浪地球，大多数人都是因为吴京去看的这个电影，其次重要的是剧情和特效，大家都能接受很喜欢 这个电影才会火，即便在喜欢一个明星，电影不好看 剧情很low别人也不会去看,1.0
33808,啊,0.5262
33809,为什么要选流量明星，不选实力派，我估摸着鹿晗这类流量明星的费用不低吧，反倒是那些实力派的片酬比较低，现在观众的审美已经进步了，都需要演技的。,0.2119
33810,感觉男不男，女不女的。,0.5233
33812,这预告....越看越像科幻片,0.8459
33813,观众的眼睛是血亮的，,0.92
33814,问一下，猫眼评分也才6分多，猫眼不是看过了的人才能评分嘛，,0.0109
33815,据说六年才拍出来的，六年拍出这么个玩意，是有多垃圾。,0.0149
33816,没有那个想象空间,0.5773
33817,图八的鹿晗装扮好女生，精致,0.8657
33819,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊抖腿期待！！！,0.9978
33820,把鹿晗换成段奕宏，吴京，张国强，古天乐，刘德华,0.9087
33821,这个月听到最可怕的一句话，兄弟，一起去看上海堡垒。,0.1115
33822,垃圾片子,0.2648
33823,意思就是说，之所以票房那么惨淡，就是因为很多人不爱看电影吗？乐色。,0.9765
33824,敢情鹿姐姐就得死,0.4871
33825,声音，特效，我死了，8.9快来,0.3675
33827,这不是科幻片，是偶像剧,0.9961
33828,我看过了，真的觉得一般般，先说演员吧，一个战士居然刘海那么漂亮，帽子都压不住刘海，都世界末日了，还是干干净净的，剧情很一般，既然的科幻片，就不该有那么多情情爱爱，感觉像是在看爱情片。我觉得应该属于伪科幻片，,1.0
33829,宣传打中国科幻？还是去掉祖国的名字吧!别侮辱祖国电影,0.9596
33830,我觉得原作没必要道歉,0.4838
33831,前夫哥也很可怜,0.6324
33832,期待江洋，我等你，堡贝,0.8661
33833,应该可以期待,0.689
33834,演员就找演员，剧本就好剧本，科幻就拍科幻，别想着样样都沾边，一样捞不着，用心做事，用好的作品发声，市场会有所回馈的，我们都渴望看到实实在在的好作品。,1.0
33835,我觉得剧情是真不怎么样，鹿哥演技感觉还是有进步的，可能我没看过原著吧，感觉剧情莫名奇妙的,0.9486
33836,英语是劣质语种,0.2613
33837,锅有一石，他们俩占八斗,0.5048
33839,以为外星生物会是克苏鲁一类的,0.9271
33840,请大家地址这部电影 终结中国无演技流量名星主演电影都能大卖的扭曲变态市场 来 跟我说 抵制上海堡垒 终结扭曲市场,0.9908
33841,已经凉了 看到这么低的评分已经不回去看了 我大概有数了,0.1738
33842,凭良心说。不是鹿晗粉。电影剧情真的一塌糊涂。还有开头字幕嘴型对不上真的败光路人缘。并不是因为有鹿晗才觉得是烂影片,0.0002
33843,流量明星只是流量。真比不过我们心目中那些真正正能量偶像，流量都是刷出来的,0.3554
33845,期待的江洋来了，0809电影院见,0.4391
33846,看看是不是想用心做电影，还是为了圈钱把观众当傻子的！,0.9026
33847,求求你们要点脸吧。说好的人不是头像名字跟鹿晗有关就是点进去一堆小鲜肉微博图片。这部电影真是艺术鉴赏水平的人口排查。说好的都是喜欢鹿晗或者小鲜肉的，说穿了就是娱乐圈资方大佬们弄得男色经济受众，艺术鉴赏水平极低,0.2661
33848,让我想起李晨范冰冰的那叫什么玩意来了,0.0486
33849,有鹿晗~就没打算看~虽然他跟我同一天生日，但是说实话丝毫看不出阳刚之气，喷子勿喷。,0.0055
33850,啥几把,0.5262
33851,外星入侵，世界沦陷。中国，第一次成为科幻战争的决战主场。是生存，还是毁灭，8月9日《上海堡垒》给你答案，敬请期待[加油][加油][加油],1.0
33852,只要特效好，我就能勉强给6分，问题是没一个好的。,0.1917
33853,看过了再来肆意评价，接受好的坏的评价，绝不接受没有看过就恶意评价！,0.0843
33854,可惜舒淇了。。,0.5048
33855,看到主演，就不再期待,0.8844
33856,我觉得前段时间黑流浪地球的人就有拍这电影的人，拍的太好了这电影圈不到钱了,0.999
33859,这个票房？？？？事实证明鹿晗粉丝是注水的？？,0.1186
33860,发挥你们6000万粉丝的力量，硬气起来给这些黑子们看，一人一个好评豆瓣评分绝对破9票房绝对前五！,0.9969
33861,这部电影正式宣告小鲜肉靠流量的时代过去了，观众质量升级，做不出有品质的电影，观众就不会买单。,1.0
33862,还没看，我竟然想去看看有多难看,0.0721
33864,舒淇不像林澜才是真的,0.1986
33865,很显然，上海堡垒一个没占。,0.3097
33866,还没听说过诚意是评分标准的…,0.0706
33868,很难受，看到导演和江南道谦。期待了这么久，是心血啊。,0.9994
33869,不晓得一直在道个什么歉，我们也并没有很期待 也不需要跟观众道歉吧！这样导演道完又原著道 下一个是不是鹿晗又出来道。想用道歉上热搜？？？搞不懂这波操作,0.0003
33870,预备预备抢票抢票,0.5885
33871,流量小鲜肉不是票房的保障，现在的观众已不是傻子，质量才是真正的保障。,0.8409
33873,有些人怕看都没看过就盲目跟风的黑人家。请看过了在发表你的评论，你不想看也没人逼你看，一副键盘的嘴脸。,0.0231
33874,此后看名单就可鉴别乐色电影了。,0.9236
33875,我求求江南别道歉了，有什么用啊，缥缈录改得一言难尽，上海堡垒更是一塌糊涂，你有这道歉的时间不然搞龙五，虽然龙五你也写得很尴尬，但我好歹给我关于龙族的青春一个句号。,0.9293
33878,说实话，这么多人说流量明星怎么样，我看的时候其实感觉不出鹿晗多差。最隔应的是剧情连不上，台词对不上口型，没啥特效，特效都放预告的被骗的感觉。最后就是看鹿晗和舒淇的脸还有花出去的钱，让我坚持下来的，感谢美丽的容颜,0.1031
33879,其实是这样的，大家都说不好，谁愿意花钱花时间去电影院看看到底哪不好啊？说好的连头像都是鹿晗，没有说服力啊,0.0134
33880,为什么流浪地球哪吒上映的时候没人骂呢？为什么偏偏上海堡垒，爵迹这种片子一上映就差评不断呢？ 真的是毁了这部原著,0.8021
33881,想多了，没人等待,0.3436
33882,拍得不好，还可以道歉，拉点感情分,0.1406
33883, 期待鹿晗,0.6423
33884,看到向往的生活宣传上海堡垒，知道是L姓男星的戏就知道肯定是脑残戏,0.8467
33885,电影真的很不错，特效真的很好的。只有去电影院才会知道是否如此,0.9927
33886,很实际的评论，真心一般,0.7072
33887,上海堡垒这部影片很好看，特效是真的好，服化道是真的棒，剧情跌宕起伏，鹿晗演技都在线。推荐大家去看，不能让我一个人花这冤枉钱。,0.9822
33888,才搞的微博，不是谁的粉，对主演没感觉没看，不作评价,0.0959
33889,#鹿晗[超话]##鹿晗上海堡垒# 八月九号，不见不散,0.0294
33890,想看这个！！,0.3797
33891,嫌人家演的不好，你来演啊,0.3326
33892,这个其实跟人有关系  哪吒好看吗？ 刚看完 没有亮点 感觉还有点侮辱智商 喜洋洋都比他好看 15岁以上的看这个电影我觉得就是侮辱智商……,0.9834
33893,鹿晗6000万粉丝都是僵尸吗,0.7024
33894,只是因为是鹿晗 所以没看,0.3628
33896,千万不要和九州缥缈录一样,0.8793
33897,鹿晗粉丝：啥都别管，期待0809上海堡垒就完事！,0.3295
33898,这是被害妄想症吗，评分低就是全世界都在故意黑，想多了吧,0.1598
33899,你说这个必须赞；我都不敢说；怕被喷,0.0588
33900,估计是想洗钱的，,0.3641
33901,我靠 第五张我还以为是个女的,0.2345
33902,#上海堡垒 预告#  #鹿晗[超话]# #上海堡垒[电影]# 人类最后的堡垒，我的江洋,0.1223
33904,现在压力来到了三体电影这边。一个打算17年上映，拖到18年，拖到2020年，最后拖到2022年，拖吧，哈哈，敢上映，观众就敢抵制你,0.3922
33905,心疼,0.5581
33906,你们可真行，电影不好全怪鹿晗，咋了？他吃你家大米了还是住你家了？你要这么诋毁这部电影和鹿晗？！有点素质吧！ball ball u 了！！！,0.006
33907,该道歉的人不道歉，不该道歉的人瞎道歉,0.0063
33908,是鹿晗这种流量的问题,0.2127
33909,“可是透过你的双眼，会看不清世界，花朵的凋萎，在瞬间，而花朵的绽放，在昨天。”0809《上海堡垒》，期待鹿晗，期待灰鹰小队江洋,1.0
33910,江洋和林澜与原著气质差太多了吧,0.2695
33911,演技最重要，不需要所谓的流量明星和小鲜肉,0.5092
33912,就是！我最爱的电影逐梦演艺圈也是被这样搞下去的,0.9911
33913,烂片就是烂片，不用洗也是烂片，我就是原著党，看的我尴尬癌要晚期了。不光演技尴尬，导演和编辑可能都没有仔仔细细读过原著。我是江南书粉，一分片，一分送给南大的。,0.9977
33914,小鲜肉经济快结束吧，我们需要更好的电影,0.9642
33915,谁家的粉丝有鹿晗的粉丝惨？帮爱豆辩解几句就一群人上来怼脑残粉什么的，都不敢说话了，最佛的就是鹿晗粉,0.0204
33917,转发纪念一下我终于看到了江洋的真身,0.8495
33918,评论里提醒了我鹿晗演的是个中国军人,0.2953
33919,"我看过这个电影的第一感受就是特效的强大,这部电影虽然与小说原著差别有点大,但是一部两个小时的电影想把书里所有内容展现出来是不可能的,前半部分的震撼,外星人捕食者的强大与凶悍与灰鹰小队的坚持与热血,敢于牺牲的精神很感人,结尾江洋与林澜感情线凸显,让人更加落泪,真心说,已经是一部良心科幻电影",1.0
33920,个人观点不同,0.6442
33921,：不好看就是不好看，刷什么热度，别打感情牌，太老套了，现在没人信了，出来道歉蹭热度，没必要，用心做好电影吧，其他都是空的，电影好自然会有消费者愿意看，咱们是不差钱，但也不傻,0.0357
33922,我想吐槽鹿晗,0.4477
33923,好好看呀,0.6281
33924,如果你觉得这样可以赚钱的话，那不可能了，再也不可能了。,0.1185
33925,看了，确实不值得去看，当然粉丝肯定觉得好看，路人去看了真心觉得电影不好看，不是黑鹿晗，电影剧本真的不怎么样，特效也还行，但是光这个水平的特效撑不起一部电影。,0.9995
33926,确实不好看……,0.5293
33927,真是垃圾，浪费我三张票钱，什么玩意,0.0001
33928,鹿晗吴亦凡郑爽杨颖建议他们不要演电影电视剧,0.9888
33929,#上海堡垒预告# #电影上海堡垒# #上海堡垒定档0809# 收一波动图！//,0.0025
33931,粉丝站自己的爱豆是没错，但是也要分情况，不是你家爱豆做什么都是对的，不要什么都搬出来一句，他那么努力？嗯？他不该努力？什么时候本分变成了难能可贵？,0.6187
33932, 高贵路人若想批评电影 请就事论事，给个你觉得让你不满意的点，精确点评可以吗？  还有 高片酬什么的谣言请不要再相信了，谣言已多次被官方澄清过的,0.9914
33933,肯定得哭啊，评分3点几分我是鹿晗粉丝我也得哭,0.8831
33934,电影上映第一天去看的，好不好看怎么说呢，不会推荐给朋友看。,0.8379
33935,说实话，一有鹿晗在，我就知道不会好看到哪里去，请粉丝们温柔点喷我,0.1687
33936,8月九号，你快来吧,0.476
33937,高以翔,0.6343
33938,鹿晗一定就是文盲法盲，不知道军人要剪头发。,0.7842
33939,别又黄泉路人搞你家了,0.3414
33940,不爱请别伤害谢谢,0.5918
33941,看主演是谁，就知道电影质量多少了,0.9265
33942,P9咋了？,0.5
33943,特效可以，眼神可以，期待就完事[加油][加油][加油] ,0.9988
33944,江洋终于来啦！,0.6057
33945,好的电影就是会去二刷三刷，差的电影连门都不想进,0.0118
33946,    “亲身下河知深潜，亲口尝梨知酸甜”我们期待您好的或是坏的真诚评价，但拒绝像p5一样的无脑黑,0.9777
33947,我到底看不看……理智点说下,0.7083
33948,网上盗版的都没有，看都看不成,0.0681
33949,那么多硬汉选谁不好，，，，，，,0.0617
33950,江洋估计是没想到林澜会把机票留给他～他缺的也许只是一股不顾一切的冲动和勇敢～,0.9642
33951,但愿不是神剧,0.988
33952,剪头发这事儿好多人不理解。其实你们应该理解导演的难处，演员对于票房号召力是有特定人群的，小鲜肉鹿晗的粉丝群体就是女中学生，女小学生，这部分群体的审美决定了鹿晗不可能剪头发...剧里这样干别说票房保障了，会不会直接脱粉？,0.9992
33953,生而为人，请善良,0.8208
33954,你可真棒,0.5
33956,原声真的好苏呜呜呜呜,0.9623
33957,好的资源还是留给好的演员和好的歌手吧//,0.9925
33960,江南在九州杂志上连载小说成名的时候，就是奇幻啊。本来就不是科幻，尤其是硬科幻的路数。很正常。,0.9623
33961,都很烂。。剧烂，演员演技烂。。。,0.5135
33962,支持支持期待,0.835
33963,中国这类电影还处于探索阶段，听说电影绝大部分预算都花在制作上了，诚意之作应该支持！,1.0
33965,鹿晗粉丝的神逻辑如下  1，没看过不要评价————（我看过甜蜜暴击择天记盗墓笔记啊） 2，不喜欢别看————（所以票钱你会退我是吗？） 3，我觉得他演的可以————（你看过黄渤演戏吗？） 4，不要带着偏见看爱豆————（鹿晗迟早被你们这帮真爱粉玩死）,0.0067
33966,是真的很尴尬，不是演员的问题，整个片缺少情绪铺垫，没有共情，导致片里重要人物牺牲的时候一点都不动人，面无表情看完全场……,0.9968
33967,应该有现在票房一亿多，按票价三十算（我的票价四十多），应该有三、四百万人看过了，所以呢我觉得网上有这么多人出来评价很正常啊？很疑惑，为什么好多人说什么“看到这么多人黑，还以为票房该有三十亿了呢”四十多块钱用来买排骨不香么？,0.6078
33968,第四张剧照，舒淇趴在栏杆上和鹿晗说话的情景，有点像方面范冰冰和李晨恋情曝光的照片情景。,0.0138
33969, 期待江洋～,0.7276
33970,期待啊啊啊,0.8568
33971,要让人看出来你是在用心的改变啊啊啊!!!,0.9532
33972,昨天看的，除了特效一无所有,0.7241
33973,烈火英雄我看那场都没有不哭的，一包纸巾都不够用,0.9914
33974,靠流量明星圈粉圈流量早就已经过时了，首先我觉得投资方就没有定好方向，觉得流浪地球票房过亿，自己做同样的事情也能有所回报吗，太天真了！当然导演和编剧的责任更大，看完电影后着实不知道再讲什么？片中的小面馆神一般的存在，着实让人佩服,0.9999
33975,没人上升到演员身上，我们都再说剧情！剧情！鹿晗的粉丝别上赶着怼人了，我们掏钱看电影，还不准我们评价剧情了？？,0.9761
33976,感觉鹿晗有点出戏,0.6948
33977,选演员的时候就决定不是一个认真的电影,0.9776
33978,粉丝真的太难了,0.4702
33979,确实，我哭了，但我是被气哭了，而且被气哭了三次，以我生命作担保我说的是真话，作为原著党看到喜爱的作品被毁成这样，真的，出影院我都觉得我头气得痛,0.9993
33980,我觉得原作者道歉没道理。主要是投资方和营销急功近利圈钱惹的祸，导演团队未能顶住压力也有很大责任。,0.5872
33981,说实话从他们的道歉中看不出任何诚意，反而还充满了委屈，仿佛就是所有人故意来黑他们的。如果不是票房口碑双扑，他们会道歉吗？我看他们不但不会还会偷着乐吧！现在是看流量加大ip不顶用了，想打同情牌来尽量挽回一点损失而已，他们还是没有认清为什么会被群嘲,0.7492
33982,我只求：凝结的时间、流动的语言、漆黑的雾里、有隐约的光…… 出现在电影里……,0.4804
33983,真的不好看啊 你们粉丝噶吹不累吗,0.1611
33984,什么垃圾电影,0.3475
33985,在很喜欢的节目向往的生活看到的电影宣传，不认识导演也不喜欢鹿晗，但那么卖力宣传，我觉得要么去看看？我还特地查了下导演的作品，觉得鹿晗也不适合这样的角色。但是当初流浪地球感动我了震撼我了，就觉得或许导演和鹿晗都“人格分裂”了也有可能，最终买了9号的票。最后的最后，我人格分裂了想骂街,1.0
33986,江南这个憨憨还把我拉黑了,0.4372
33987,预定烂片,0.075
33988,军人头发不理就受不了了,0.0109
33989,是啊，应该去电影院看看，我于是又买了张哪吒的票,0.2448
33990,我还没看，让我幺姥家妹妹去看了，真哭了。,0.8263
33991,您真的让读者很失望,0.347
33992,lh真的不行 这张脸还能挺多久 三十五以后怎么办？走钟汉良的路线？,0.1119
33995,电影的失败在宣传时观众已经给判了死刑，我们讨厌被资本炒出来的鹿晗，而且演员对自己的目前的定位过高，一个本是硬汉角色却是搽汁抹粉的伪娘来演艺，红海行动的成功在于演员配置张译（硬汉，演过军人）+黄景瑜（小鲜肉），演员气质不符合角色注定失败,1.0
33996,得了吧，真以为鹿晗还有这么大能量？烂片就是烂片，不是因为某位演员而去刻意的黑，就算是影帝去演鹿晗的角色，他也是一部烂片。睁着眼说这部电影好的人，请你们对中国电影负责。也别在炒热度了，别丢人了。,0.9614
33997,粉丝控评，真可怕～,0.5928
33998,电影又不是专门拍给粉丝看的，那些要求粉丝去刷票房的存的什么心，这也能道德绑架,0.9936
33999,说到底是编剧不行，演员更不行，对鹿晗从来没有好印象，娘们唧唧的,0.6746
34000,看了预告，感觉挺不错的,0.9675
34001,期待江洋小队长,0.4205
34002,能学学别人星云的演员吗？女的，照样剃光头去演，也不是让你剃光头，至少要放下明星包袱和妆容，演出点硬汉气质出来啊？,1.0
34003,确实烂，但这跟演员无关，剧情是硬伤，谁来演都完蛋,0.5016
34004,老铁，给劲不,0.4468
34005,我觉得把尴尬的感情戏去掉7分，加上这个感情戏…5到6分,0.8958
34006,也没人骂他们鸭,0.0365
34007,这个特效可以鸭！我期待了,0.5186
